ID,Tittel,Pris,Billettstatus,Dato,Order,Klokkeslett,URL,BildeURL,Kategorier,Google Product Category,Dynamisk retargeting,Kategori,event_count_in_category,ad_set_status
43773,Maria Mena,725,in stock,13. november,24,13. november,https://www.drammensteater.no/program/43773-maria-mena/,https://cdn.tixly.com/no/tix/EventImages/Feature_43773.jpg,"['Pop','Popglade']",499969,yes,Pop,6,ACTIVE
43773,Maria Mena,725,in stock,13. november,24,13. november,https://www.drammensteater.no/program/43773-maria-mena/,https://cdn.tixly.com/no/tix/EventImages/Feature_43773.jpg,"['Pop','Popglade']",499969,yes,Popglade,4,ACTIVE
47721,Treretters - en lattergalla,655,in stock,14. november,25,14. november,https://www.drammensteater.no/program/47721-treretters-en-lattergalla/,https://cdn.tixly.com/no/tix/EventImages/Event_47721.jpg,"['Standup','Lattermilde']",499969,yes,Standup,7,ACTIVE
47721,Treretters - en lattergalla,655,in stock,14. november,25,14. november,https://www.drammensteater.no/program/47721-treretters-en-lattergalla/,https://cdn.tixly.com/no/tix/EventImages/Event_47721.jpg,"['Standup','Lattermilde']",499969,yes,Lattermilde,12,ACTIVE
49044,Bjella med band,580,in stock,15. november,26,15. november,https://www.drammensteater.no/program/49044-bjella-med-band/,https://cdn.tixly.com/no/tix/EventImages/Feature_49044.jpg,['Viser'],499969,yes,Viser,7,ACTIVE
47578,Juleskurken,500,in stock,21. november - 20. desember,27,21. november - 20. desember,https://www.drammensteater.no/program/47578-juleskurken/,https://cdn.tixly.com/no/tix/EventImages/Feature_47578.jpg,"['Barn','Juleshow','Teater','Familie','Julen i Drammens Teater']",499969,yes,Barn,5,ACTIVE
47578,Juleskurken,500,in stock,21. november - 20. desember,27,21. november - 20. desember,https://www.drammensteater.no/program/47578-juleskurken/,https://cdn.tixly.com/no/tix/EventImages/Feature_47578.jpg,"['Barn','Juleshow','Teater','Familie','Julen i Drammens Teater']",499969,yes,Juleshow,4,ACTIVE
47578,Juleskurken,500,in stock,21. november - 20. desember,27,21. november - 20. desember,https://www.drammensteater.no/program/47578-juleskurken/,https://cdn.tixly.com/no/tix/EventImages/Feature_47578.jpg,"['Barn','Juleshow','Teater','Familie','Julen i Drammens Teater']",499969,yes,Teater,5,ACTIVE
47578,Juleskurken,500,in stock,21. november - 20. desember,27,21. november - 20. desember,https://www.drammensteater.no/program/47578-juleskurken/,https://cdn.tixly.com/no/tix/EventImages/Feature_47578.jpg,"['Barn','Juleshow','Teater','Familie','Julen i Drammens Teater']",499969,yes,Familie,6,ACTIVE
47578,Juleskurken,500,in stock,21. november - 20. desember,27,21. november - 20. desember,https://www.drammensteater.no/program/47578-juleskurken/,https://cdn.tixly.com/no/tix/EventImages/Feature_47578.jpg,"['Barn','Juleshow','Teater','Familie','Julen i Drammens Teater']",499969,yes,Julen i Drammens Teater,12,ACTIVE
45835,Showkompaniet,450,in stock,24. november - 5. desember,28,24. november - 5. desember,https://www.drammensteater.no/program/45835-showkompaniet/,https://cdn.tixly.com/no/tix/EventImages/Feature_45835.jpg,"['Juleshow','Komedie','Julen i Drammens Teater']",499969,yes,Juleshow,4,ACTIVE
45835,Showkompaniet,450,in stock,24. november - 5. desember,28,24. november - 5. desember,https://www.drammensteater.no/program/45835-showkompaniet/,https://cdn.tixly.com/no/tix/EventImages/Feature_45835.jpg,"['Juleshow','Komedie','Julen i Drammens Teater']",499969,yes,Komedie,11,ACTIVE
45835,Showkompaniet,450,in stock,24. november - 5. desember,28,24. november - 5. desember,https://www.drammensteater.no/program/45835-showkompaniet/,https://cdn.tixly.com/no/tix/EventImages/Feature_45835.jpg,"['Juleshow','Komedie','Julen i Drammens Teater']",499969,yes,Julen i Drammens Teater,12,ACTIVE
48096,Ylvis & Calle,710,in stock,24. november,29,24. november,https://www.drammensteater.no/program/48096-ylvis-calle/,https://cdn.tixly.com/no/tix/EventImages/Feature_48096.jpg,"['Juleshow','Komedie','Julen i Drammens Teater','Lattermilde']",499969,yes,Juleshow,4,ACTIVE
48096,Ylvis & Calle,710,in stock,24. november,29,24. november,https://www.drammensteater.no/program/48096-ylvis-calle/,https://cdn.tixly.com/no/tix/EventImages/Feature_48096.jpg,"['Juleshow','Komedie','Julen i Drammens Teater','Lattermilde']",499969,yes,Komedie,11,ACTIVE
48096,Ylvis & Calle,710,in stock,24. november,29,24. november,https://www.drammensteater.no/program/48096-ylvis-calle/,https://cdn.tixly.com/no/tix/EventImages/Feature_48096.jpg,"['Juleshow','Komedie','Julen i Drammens Teater','Lattermilde']",499969,yes,Julen i Drammens Teater,12,ACTIVE
48096,Ylvis & Calle,710,in stock,24. november,29,24. november,https://www.drammensteater.no/program/48096-ylvis-calle/,https://cdn.tixly.com/no/tix/EventImages/Feature_48096.jpg,"['Juleshow','Komedie','Julen i Drammens Teater','Lattermilde']",499969,yes,Lattermilde,12,ACTIVE
44471,Christel Alsos,675,in stock,30. november,30,30. november,https://www.drammensteater.no/program/44471-christel-alsos/,https://cdn.tixly.com/no/tix/EventImages/Feature_44471.jpg,"['Julekonsert','Pop','Viser','Julen i Drammens Teater']",499969,yes,Julekonsert,6,ACTIVE
44471,Christel Alsos,675,in stock,30. november,30,30. november,https://www.drammensteater.no/program/44471-christel-alsos/,https://cdn.tixly.com/no/tix/EventImages/Feature_44471.jpg,"['Julekonsert','Pop','Viser','Julen i Drammens Teater']",499969,yes,Pop,6,ACTIVE
44471,Christel Alsos,675,in stock,30. november,30,30. november,https://www.drammensteater.no/program/44471-christel-alsos/,https://cdn.tixly.com/no/tix/EventImages/Feature_44471.jpg,"['Julekonsert','Pop','Viser','Julen i Drammens Teater']",499969,yes,Viser,7,ACTIVE
44471,Christel Alsos,675,in stock,30. november,30,30. november,https://www.drammensteater.no/program/44471-christel-alsos/,https://cdn.tixly.com/no/tix/EventImages/Feature_44471.jpg,"['Julekonsert','Pop','Viser','Julen i Drammens Teater']",499969,yes,Julen i Drammens Teater,12,ACTIVE
44239,Adam Douglas,665,in stock,1. desember,31,1. desember,https://www.drammensteater.no/program/44239-adam-douglas/,https://cdn.tixly.com/no/tix/EventImages/Feature_44239.jpg,"['Americana','Blues','Soul','Julen i Drammens Teater']",499969,yes,Americana,1,PAUSED
44239,Adam Douglas,665,in stock,1. desember,31,1. desember,https://www.drammensteater.no/program/44239-adam-douglas/,https://cdn.tixly.com/no/tix/EventImages/Feature_44239.jpg,"['Americana','Blues','Soul','Julen i Drammens Teater']",499969,yes,Blues,1,PAUSED
44239,Adam Douglas,665,in stock,1. desember,31,1. desember,https://www.drammensteater.no/program/44239-adam-douglas/,https://cdn.tixly.com/no/tix/EventImages/Feature_44239.jpg,"['Americana','Blues','Soul','Julen i Drammens Teater']",499969,yes,Soul,2,PAUSED
44239,Adam Douglas,665,in stock,1. desember,31,1. desember,https://www.drammensteater.no/program/44239-adam-douglas/,https://cdn.tixly.com/no/tix/EventImages/Feature_44239.jpg,"['Americana','Blues','Soul','Julen i Drammens Teater']",499969,yes,Julen i Drammens Teater,12,ACTIVE
